,id,full_name,first_name,last_name,is_active
2221,202688,Brandon Knight,Brandon,Knight,TRUE
2222,1510,Brevin Knight,Brevin,Knight,FALSE
2223,1861,Negele Knight,Negele,Knight,FALSE
2224,77288,Ron Knight,Ron,Knight,FALSE
2225,77289,Toby Knight,Toby,Knight,FALSE
2226,969,Travis Knight,Travis,Knight,FALSE
2227,77291,Lee Knorek,Lee,Knorek,FALSE
2228,77292,Dick Knostman,Dick,Knostman,FALSE
2229,77293,Rod Knowles,Rod,Knowles,FALSE
2230,1628995,Kevin Knox II,Kevin,Knox II,TRUE
2231,77294,Bart Kofoed,Bart,Kofoed,FALSE
2232,77295,Don Kojis,Don,Kojis,FALSE
2233,77296,Milo Komenich,Milo,Komenich,FALSE
2234,77297,Howard Komives,Howard,Komives,FALSE
2235,402,Jon Koncak,Jon,Koncak,FALSE
2236,1629723,John Konchar,John,Konchar,TRUE
2237,77299,Bud Koper,Bud,Koper,FALSE
2238,77300,Joe Kopicki,Joe,Kopicki,FALSE
2239,1627788,Furkan Korkmaz,Furkan,Korkmaz,TRUE
2240,77301,Frank Kornet,Frank,Kornet,FALSE
2241,1628436,Luke Kornet,Luke,Kornet,TRUE
2242,101117,Yaroslav Korolev,Yaroslav,Korolev,FALSE
2243,2594,Kyle Korver,Kyle,Korver,TRUE
2244,77302,Len Kosmalski,Len,Kosmalski,FALSE
2245,77303,Andy Kostecka,Andy,Kostecka,FALSE
2246,77304,Harold Kottman,Harold,Kottman,FALSE
2247,201585,Kosta Koufos,Kosta,Koufos,FALSE
2248,77305,Tom Kozelko,Tom,Kozelko,FALSE
2249,77306,Arvid Kramer,Arvid,Kramer,FALSE
2250,77307,Barry Kramer,Barry,Kramer,FALSE
2251,77308,Joel Kramer,Joel,Kramer,FALSE
2252,77309,Dan Kraus,Dan,Kraus,FALSE
2253,77310,Herb Krautblatt,Herb,Krautblatt,FALSE
2254,203139,Viacheslav Kravtsov,Viacheslav,Kravtsov,FALSE
2255,77311,Jim Krebs,Jim,Krebs,FALSE
2256,77312,Wayne Kreklow,Wayne,Kreklow,FALSE
2257,77313,Tom Kron,Tom,Kron,FALSE
2258,77314,Tom Kropp,Tom,Kropp,FALSE
2259,2420,Nenad Krstic,Nenad,Krstic,FALSE
2260,1474,Larry Krystkowiak,Larry,Krystkowiak,FALSE
2261,77316,Steve Kuberski,Steve,Kuberski,FALSE
2262,77317,Leo Kubiak,Leo,Kubiak,FALSE
2263,77318,Bruce Kuczenski,Bruce,Kuczenski,FALSE
2264,77319,Frank Kudelka,Frank,Kudelka,FALSE
2265,77320,John Kuester,John,Kuester,FALSE
2266,77322,Ray Kuka,Ray,Kuka,FALSE
2267,389,Toni Kukoc,Toni,Kukoc,FALSE
2268,77323,Kevin Kunnert,Kevin,Kunnert,FALSE
2269,77324,Mitch Kupchak,Mitch,Kupchak,FALSE
2270,77325,Charles Kupec,Charles,Kupec,FALSE
2271,1629066,Rodions Kurucs,Rodions,Kurucs,TRUE
2272,201633,Rob Kurz,Rob,Kurz,FALSE
2273,2825,Ibrahim Kutluay,Ibrahim,Kutluay,FALSE
2274,1628398,Kyle Kuzma,Kyle,Kuzma,TRUE
2275,203136,Ognjen Kuzmic,Ognjen,Kuzmic,FALSE
2276,1627851,Mindaugas Kuzminskas,Mindaugas,Kuzminskas,FALSE
2277,77327,Fred LaCour,Fred,LaCour,FALSE
2278,1711,Raef LaFrentz,Raef,LaFrentz,FALSE
2279,77328,Tom LaGarde,Tom,LaGarde,FALSE
2280,1601,Rusty LaRue,Rusty,LaRue,FALSE
2281,77340,Rudy LaRusso,Rudy,LaRusso,FALSE
2282,203897,Zach LaVine,Zach,LaVine,TRUE
2283,1627746,Skal Labissiere,Skal,Labissiere,TRUE
2284,77326,Sam Lacey,Sam,Lacey,FALSE
2285,363,Christian Laettner,Christian,Laettner,FALSE
2286,201802,Oliver Lafayette,Oliver,Lafayette,FALSE
2287,100263,Bill Laimbeer,Bill,Laimbeer,FALSE
2288,77329,Pete Lalich,Pete,Lalich,FALSE
2289,77330,Bo Lamar,Bo,Lamar,FALSE
2290,203117,Doron Lamb,Doron,Lamb,FALSE
2291,203087,Jeremy Lamb,Jeremy,Lamb,TRUE
2292,77331,John Lambert,John,Lambert,FALSE
2293,77332,Jeff Lamp,Jeff,Lamp,FALSE
2294,2573,Maciej Lampe,Maciej,Lampe,FALSE
2295,77333,Jim Lampley,Jim,Lampley,FALSE
2296,2253,Sean Lampley,Sean,Lampley,FALSE
2297,201171,Carl Landry,Carl,Landry,FALSE
2298,202068,Marcus Landry,Marcus,Landry,FALSE
2299,77334,Mark Landsberger,Mark,Landsberger,FALSE
2300,77335,Jerome Lane,Jerome,Lane,FALSE
2301,457,Andrew Lang,Andrew,Lang,FALSE
2302,226,Antonio Lang,Antonio,Lang,FALSE
2303,2591,James Lang,James,Lang,FALSE
2304,1892,Trajan Langdon,Trajan,Langdon,FALSE
2305,101247,Keith Langford,Keith,Langford,FALSE
2306,1629641,Romeo Langford,Romeo,Langford,TRUE
2307,2061,Dan Langhi,Dan,Langhi,FALSE
2308,600005,Bob Lanier,Bob,Lanier,FALSE
2309,77338,Stu Lantz,Stu,Lantz,FALSE
2310,1627879,Nicolas Laprovittola,Nicolas,Laprovittola,FALSE
2311,77339,York Larese,York,Larese,FALSE
2312,203499,Shane Larkin,Shane,Larkin,FALSE
2313,77341,John Laskowski,John,Laskowski,FALSE
2314,201186,Stephane Lasme,Stephane,Lasme,FALSE
2315,77342,Dave Lattin,Dave,Lattin,FALSE
2316,968,Priest Lauderdale,Priest,Lauderdale,FALSE
2317,77344,Rich Laurel,Rich,Laurel,FALSE
2318,77345,Walt Lautenbach,Walt,Lautenbach,FALSE
2319,203530,Joffrey Lauvergne,Joffrey,Lauvergne,FALSE
2320,77346,Tony Lavelli,Tony,Lavelli,FALSE
2321,77347,Bob Lavoy,Bob,Lavoy,FALSE
2322,201151,Acie Law,Acie,Law,FALSE
2323,202371,Gani Lawal,Gani,Lawal,FALSE
2324,77348,Ed Lawrence,Ed,Lawrence,FALSE
2325,1535,Jason Lawson,Jason,Lawson,FALSE
2326,201951,Ty Lawson,Ty,Lawson,FALSE
2327,1627774,Jake Layman,Jake,Layman,TRUE
2328,77350,Dennis Layton,Dennis,Layton,FALSE
2329,1627747,Caris LeVert,Caris,LeVert,TRUE
2330,1628388,TJ Leaf,TJ,Leaf,TRUE
2331,77351,Emanuel Leaks,Emanuel,Leaks,FALSE
2332,77352,Hal Lear,Hal,Lear,FALSE
2333,77353,Allen Leavell,Allen,Leavell,FALSE
2334,77354,Jeff Lebo,Jeff,Lebo,FALSE
2335,287,Eric Leckner,Eric,Leckner,FALSE
2336,1629665,Jalen Lecque,Jalen,Lecque,TRUE
2337,203495,Ricky Ledo,Ricky,Ledo,FALSE
2338,77356,Butch Lee,Butch,Lee,FALSE
2339,77357,Clyde Lee,Clyde,Lee,FALSE
2340,201584,Courtney Lee,Courtney,Lee,TRUE
2341,1627814,Damion Lee,Damion,Lee,TRUE
2342,101135,David Lee,David,Lee,FALSE
2343,77358,Doug Lee,Doug,Lee,FALSE
2344,77359,George Lee,George,Lee,FALSE
2345,77360,Greg Lee,Greg,Lee,FALSE
2346,77361,Keith Lee,Keith,Lee,FALSE
2347,77362,Kurk Lee,Kurk,Lee,FALSE
2348,202723,Malcolm Lee,Malcolm,Lee,FALSE
2349,77363,Rock Lee,Rock,Lee,FALSE
2350,77364,Ron Lee,Ron,Lee,FALSE
2351,77365,Russell Lee,Russell,Lee,FALSE
2352,77366,Ed Leede,Ed,Leede,FALSE
2353,77367,Hank Lefkowitz,Hank,Lefkowitz,FALSE
2354,100,Tim Legler,Tim,Legler,FALSE
2355,77369,George Lehmann,George,Lehmann,FALSE
2356,1627215,Walt Lemon Jr.,Walt,Lemon Jr.,FALSE
2357,203458,Alex Len,Alex,Len,TRUE
2358,702,Voshon Lenard,Voshon,Lenard,FALSE
2359,77371,Bob Leonard,Bob,Leonard,FALSE
2360,77370,Gary Leonard,Gary,Leonard,FALSE
2361,202695,Kawhi Leonard,Kawhi,Leonard,TRUE
2362,203086,Meyers Leonard,Meyers,Leonard,TRUE
2363,77372,Jim Les,Jim,Les,FALSE
2364,202727,Travis Leslie,Travis,Leslie,FALSE
2365,77373,Ronnie Lester,Ronnie,Lester,FALSE
2366,77374,Clifford Lett,Clifford,Lett,FALSE
2367,202720,Jon Leuer,Jon,Leuer,FALSE
2368,77375,Andrew Levane,Andrew,Levane,FALSE
2369,77376,Lafayette Lever,Lafayette,Lever,FALSE
2370,77377,Cliff Levingston,Cliff,Levingston,FALSE
2371,77385,Bobby Lewis,Bobby,Lewis,FALSE
2372,736,Cedric Lewis,Cedric,Lewis,FALSE
2373,77379,Fred Lewis,Fred,Lewis,FALSE
2374,77380,Freddie Lewis,Freddie,Lewis,FALSE
2375,77381,Grady Lewis,Grady,Lewis,FALSE
2376,729,Martin Lewis,Martin,Lewis,FALSE
2377,1900,Quincy Lewis,Quincy,Lewis,FALSE
2378,77383,Ralph Lewis,Ralph,Lewis,FALSE
2379,1740,Rashard Lewis,Rashard,Lewis,FALSE
2380,77384,Reggie Lewis,Reggie,Lewis,FALSE
2381,77386,Marcus Liberty,Marcus,Liberty,FALSE
2382,77387,Todd Lichti,Todd,Lichti,FALSE
2383,202732,DeAndre Liggins,DeAndre,Liggins,FALSE
2384,77388,Bill Ligon,Bill,Ligon,FALSE
2385,203081,Damian Lillard,Damian,Lillard,TRUE
2386,202391,Jeremy Lin,Jeremy,Lin,FALSE
2387,77389,Steve Lingenfelter,Steve,Lingenfelter,FALSE
2388,175,Alton Lister,Alton,Lister,FALSE
2389,1629642,Nassir Little,Nassir,Little,TRUE
2390,988,Randy Livingston,Randy,Livingston,FALSE
2391,2733,Shaun Livingston,Shaun,Livingston,FALSE
2392,77392,Ron Livingstone,Ron,Livingstone,FALSE
2393,1024,Horacio Llamas,Horacio,Llamas,FALSE
2394,77394,Earl Lloyd,Earl,Lloyd,FALSE
2395,77395,Lewis Lloyd,Lewis,Lloyd,FALSE
2396,77396,Scott Lloyd,Scott,Lloyd,FALSE
2397,77397,Bob Lochmueller,Bob,Lochmueller,FALSE
2398,77398,Robert Lock,Robert,Lock,FALSE
2399,77399,Darrell Lockhart,Darrell,Lockhart,FALSE
2400,1100,Ian Lockhart,Ian,Lockhart,FALSE
2401,77401,Kevin Loder,Kevin,Loder,FALSE
2402,77402,Don Lofgran,Don,Lofgran,FALSE
2403,1629155,Zach Lofton,Zach,Lofton,FALSE
2404,77403,Johnny Logan,Johnny,Logan,FALSE
2405,38,Brad Lohaus,Brad,Lohaus,FALSE
2406,1609,Art Long,Art,Long,FALSE
2407,3,Grant Long,Grant,Long,FALSE
2408,1381,John Long,John,Long,FALSE
2409,77406,Paul Long,Paul,Long,FALSE
2410,1627848,Shawn Long,Shawn,Long,FALSE
2411,26,Luc Longley,Luc,Longley,FALSE
2412,1626172,Kevon Looney,Kevon,Looney,TRUE
2413,201572,Brook Lopez,Brook,Lopez,TRUE
2414,1732,Felipe Lopez,Felipe,Lopez,FALSE
2415,2221,Raul Lopez,Raul,Lopez,FALSE
2416,201577,Robin Lopez,Robin,Lopez,TRUE
2417,943,Ryan Lorthridge,Ryan,Lorthridge,FALSE
2418,77409,Jim Loscutoff,Jim,Loscutoff,FALSE
2419,77410,Plummer Lott,Plummer,Lott,FALSE
2420,77411,Kevin Loughery,Kevin,Loughery,FALSE
2421,77412,Bob Love,Bob,Love,FALSE
2422,201567,Kevin Love,Kevin,Love,TRUE
2423,77413,Stan Love,Stan,Love,FALSE
2424,77414,Clyde Lovellette,Clyde,Lovellette,FALSE
2425,77415,Sidney Lowe,Sidney,Lowe,FALSE
2426,77416,Chuck Lowery,Chuck,Lowery,FALSE
2427,200768,Kyle Lowry,Kyle,Lowry,TRUE
2428,1628070,Jordan Loyd,Jordan,Loyd,FALSE
2429,77417,Al Lucas,Al,Lucas,FALSE
2430,77418,Jerry Lucas,Jerry,Lucas,FALSE
2431,77419,John Lucas,John,Lucas,FALSE
2432,203564,Kalin Lucas,Kalin,Lucas,FALSE
2433,77420,Maurice Lucas,Maurice,Lucas,FALSE
2434,101249,John Lucas III,John,Lucas III,FALSE
2435,77421,Ted Luckenbill,Ted,Luckenbill,FALSE
2436,1731,Tyronn Lue,Tyronn,Lue,FALSE
2437,77422,Jim Luisi,Jim,Luisi,FALSE
2438,77423,Al Lujack,Al,Lujack,FALSE
2439,77424,Phil Lumpkin,Phil,Lumpkin,FALSE
2440,77425,Ray Lumpp,Ray,Lumpp,FALSE
2441,1627789,Timothe Luwawu-Cabarrot,Timothe,Luwawu-Cabarrot,TRUE
2442,1628399,Tyler Lydon,Tyler,Lydon,FALSE
2443,1626168,Trey Lyles,Trey,Lyles,TRUE
2444,248,George Lynch,George,Lynch,FALSE
2445,77426,Kevin Lynch,Kevin,Lynch,FALSE
2446,77427,Mike Lynn,Mike,Lynn,FALSE
2447,1627815,Sheldon Mac,Sheldon,Mac,FALSE
2448,1928,Todd MacCulloch,Todd,MacCulloch,FALSE
2449,77430,Ronnie MacGilvray,Ronnie,MacGilvray,FALSE
2450,931,Don MacLean,Don,MacLean,FALSE
2451,77428,Mike Macaluso,Mike,Macaluso,FALSE
2452,77429,Ed Macauley,Ed,Macauley,FALSE
2453,203159,Scott Machado,Scott,Machado,FALSE
2454,101178,Arvydas Macijauskas,Arvydas,Macijauskas,FALSE
2455,77432,Ollie Mack,Ollie,Mack,FALSE
2456,694,Sam Mack,Sam,Mack,FALSE
2457,202714,Shelvin Mack,Shelvin,Mack,FALSE
2458,1635,Malcolm Mackey,Malcolm,Mackey,FALSE
2459,77435,Rudy Macklin,Rudy,Macklin,FALSE
2460,202731,Vernon Macklin,Vernon,Macklin,FALSE
2461,77436,Johnny Macknowski,Johnny,Macknowski,FALSE
2462,1629133,Daryl Macon,Daryl,Macon,TRUE
2463,1855,Mark Macon,Mark,Macon,FALSE
2464,1629122,J.P. Macura,J.P.,Macura,FALSE
2465,77438,Kyle Macy,Kyle,Macy,FALSE
2466,77439,Jack Maddox,Jack,Maddox,FALSE
2467,2432,Tito Maddox,Tito,Maddox,FALSE
2468,1666,Gerald Madkins,Gerald,Madkins,FALSE
2469,2058,Mark Madsen,Mark,Madsen,FALSE
2470,77441,Norm Mager,Norm,Mager,FALSE
2471,203705,Josh Magette,Josh,Magette,TRUE
2472,1894,Corey Maggette,Corey,Maggette,FALSE
2473,77442,Dave Magley,Dave,Magley,FALSE
2474,2048,Jamaal Magloire,Jamaal,Magloire,FALSE
2475,101133,Ian Mahinmi,Ian,Mahinmi,TRUE
2476,77443,John Mahnken,John,Mahnken,FALSE
2477,77444,Francis Mahoney,Francis,Mahoney,FALSE
2478,328,Rick Mahorn,Rick,Mahorn,FALSE
2479,105,Dan Majerle,Dan,Majerle,FALSE
2480,200970,Renaldo Major,Renaldo,Major,FALSE
2481,1627748,Thon Maker,Thon,Maker,TRUE
2482,77447,Lionel Malamed,Lionel,Malamed,FALSE
2483,117,Jeff Malone,Jeff,Malone,FALSE
2484,252,Karl Malone,Karl,Malone,FALSE
2485,77449,Moses Malone,Moses,Malone,FALSE
2486,1074,Matt Maloney,Matt,Maloney,FALSE
2487,77450,Steve Malovic,Steve,Malovic,FALSE
2488,77451,Ted Manakas,Ted,Manakas,FALSE
2489,77452,John Mandic,John,Mandic,FALSE
2490,77453,Frank Mangiapane,Frank,Mangiapane,FALSE
2491,986,Marcus Mann,Marcus,Mann,FALSE
2492,1629611,Terance Mann,Terance,Mann,TRUE
2493,330,Danny Manning,Danny,Manning,FALSE
2494,77454,Ed Manning,Ed,Manning,FALSE
2495,316,Richard Manning,Richard,Manning,FALSE
2496,77456,Pace Mannion,Pace,Mannion,FALSE
2497,77457,Nick Mantis,Nick,Mantis,FALSE
2498,77459,Pete Maravich,Pete,Maravich,FALSE
2499,77458,Peter Maravich,Peter,Maravich,FALSE
2500,203906,Devyn Marble,Devyn,Marble,FALSE
2501,77460,Roy Marble,Roy,Marble,FALSE
2502,950,Stephon Marbury,Stephon,Marbury,FALSE
2503,36,Sarunas Marciulionis,Sarunas,Marciulionis,FALSE
2504,77462,Saul Mariaschin,Saul,Mariaschin,FALSE
2505,77463,Jack Marin,Jack,Marin,FALSE
2506,1890,Shawn Marion,Shawn,Marion,FALSE
2507,1626246,Boban Marjanovic,Boban,Marjanovic,TRUE
2508,1628374,Lauri Markkanen,Lauri,Markkanen,TRUE
2509,200806,Damir Markota,Damir,Markota,FALSE
2510,1752,Sean Marks,Sean,Marks,FALSE
2511,77464,Harvey Marlatt,Harvey,Marlatt,FALSE
2512,77465,Eric Marsh,Eric,Marsh,FALSE
2513,77466,Jim Marsh,Jim,Marsh,FALSE
2514,681,Donny Marshall,Donny,Marshall,FALSE
2515,923,Donyell Marshall,Donyell,Marshall,FALSE
2516,203088,Kendall Marshall,Kendall,Marshall,FALSE
2517,101185,Rawle Marshall,Rawle,Marshall,FALSE
2518,77467,Tom Marshall,Tom,Marshall,FALSE
2519,77468,Vester Marshall,Vester,Marshall,FALSE
2520,77481,Bill Martin,Bill,Martin,FALSE
2521,77478,Bob Martin,Bob,Martin,FALSE
2522,77469,Brian Martin,Brian,Martin,FALSE
2523,1628997,Caleb Martin,Caleb,Martin,TRUE
2524,201858,Cartier Martin,Cartier,Martin,FALSE
2525,1628998,Cody Martin,Cody,Martin,TRUE
2526,733,Cuonzo Martin,Cuonzo,Martin,FALSE
2527,239,Darrick Martin,Darrick,Martin,FALSE
2528,77473,Don Martin,Don,Martin,FALSE
2529,77471,Donald Martin,Donald,Martin,FALSE
2530,77472,Fernando Martin,Fernando,Martin,FALSE
2531,1626185,Jarell Martin,Jarell,Martin,FALSE
2532,77474,Jeff Martin,Jeff,Martin,FALSE
2533,1629103,Kelan Martin,Kelan,Martin,TRUE
2534,2030,Kenyon Martin,Kenyon,Martin,FALSE
2535,2755,Kevin Martin,Kevin,Martin,FALSE
2536,77475,Larue Martin,Larue,Martin,FALSE
2537,77476,Mo Martin,Mo,Martin,FALSE
2538,77477,Phil Martin,Phil,Martin,FALSE
2539,77479,Ronald Martin,Ronald,Martin,FALSE
2540,77480,Slater Martin,Slater,Martin,FALSE
2541,469,Jamal Mashburn,Jamal,Mashburn,FALSE
2542,77482,Al Masino,Al,Masino,FALSE
2543,193,Anthony Mason,Anthony,Mason,FALSE
2544,2046,Desmond Mason,Desmond,Mason,FALSE
2545,1628412,Frank Mason,Frank,Mason,TRUE
2546,2427,Roger Mason Jr.,Roger,Mason Jr.,FALSE
2547,763,Tony Massenburg,Tony,Massenburg,FALSE
2548,77483,Eddie Mast,Eddie,Mast,FALSE
2549,1628999,Yante Maten,Yante,Maten,FALSE
2550,1629726,Garrison Mathews,Garrison,Mathews,TRUE
2551,1628493,Mangok Mathiang,Mangok,Mathiang,FALSE
2552,77484,Wes Matthews,Wes,Matthews,FALSE
2553,202083,Wesley Matthews,Wesley,Matthews,TRUE
2554,77485,Ariel Maughan,Ariel,Maughan,FALSE
2555,77486,Marlon Maxey,Marlon,Maxey,FALSE
2556,101131,Jason Maxiell,Jason,Maxiell,FALSE
2557,77487,Cedric Maxwell,Cedric,Maxwell,FALSE
2558,137,Vernon Maxwell,Vernon,Maxwell,FALSE
2559,77489,Don May,Don,May,FALSE
2560,77490,Scott May,Scott,May,FALSE
2561,101118,Sean May,Sean,May,FALSE
2562,195,Lee Mayberry,Lee,Mayberry,FALSE
2563,77492,Clyde Mayes,Clyde,Mayes,FALSE
2564,77493,Tharon Mayes,Tharon,Mayes,FALSE
2565,77495,Bill Mayfield,Bill,Mayfield,FALSE
2566,77494,Ken Mayfield,Ken,Mayfield,FALSE
2567,201953,Eric Maynor,Eric,Maynor,FALSE
2568,201564,O.J. Mayo,O.J.,Mayo,FALSE
2569,77496,Travis Mays,Travis,Mays,FALSE
2570,77497,Matt Mazza,Matt,Mazza,FALSE
2571,201601,Luc Mbah a Moute,Luc,Mbah a Moute,FALSE
2572,2788,DJ Mbenga,DJ,Mbenga,FALSE
2573,77498,Bob McAdoo,Bob,McAdoo,FALSE
2574,203949,James Michael McAdoo,James Michael,McAdoo,FALSE
2575,77499,Ken McBride,Ken,McBride,FALSE
2576,1628769,Tahjere McCall,Tahjere,McCall,FALSE
2577,203492,Ray McCallum,Ray,McCallum,FALSE
2578,737,Bob McCann,Bob,McCann,FALSE
2579,77500,Brendan McCann,Brendan,McCann,FALSE
2580,77502,Mel McCants,Mel,McCants,FALSE
2581,101119,Rashad McCants,Rashad,McCants,FALSE
2582,77503,Mike McCarron,Mike,McCarron,FALSE
2583,77504,Andre McCarter,Andre,McCarter,FALSE
2584,77505,Willie McCarter,Willie,McCarter,FALSE
2585,77506,Johnny McCarthy,Johnny,McCarthy,FALSE
2586,77507,Howie McCarty,Howie,McCarty,FALSE
2587,1820,Kelly McCarty,Kelly,McCarty,FALSE
2588,962,Walter McCarty,Walter,McCarty,FALSE
2589,1043,Amal McCaskill,Amal,McCaskill,FALSE
2590,1627775,Patrick McCaw,Patrick,McCaw,TRUE
2591,77509,Dwayne McClain,Dwayne,McClain,FALSE
2592,77510,Ted 'Hound Dog' McClain,Ted 'Hound Dog',McClain,FALSE
2593,2082,Dan McClintock,Dan,McClintock,FALSE
2594,77512,Jack McCloskey,Jack,McCloskey,FALSE
2595,45,George McCloud,George,McCloud,FALSE
2596,203468,CJ McCollum,CJ,McCollum,TRUE
2597,77513,John McConathy,John,McConathy,FALSE
2598,77514,Paul McConnell,Paul,McConnell,FALSE
2599,204456,T.J. McConnell,T.J.,McConnell,TRUE
2600,77515,Keith McCord,Keith,McCord,FALSE
2601,77516,Tim McCormick,Tim,McCormick,FALSE
2602,1741,Jelani McCoy,Jelani,McCoy,FALSE
2603,77517,Paul McCracken,Paul,McCracken,FALSE
2604,200840,Chris McCray,Chris,McCray,FALSE
2605,1622,Rodney McCray,Rodney,McCray,FALSE
2606,77518,Scooter McCray,Scooter,McCray,FALSE
2607,1628571,Erik McCree,Erik,McCree,FALSE
2608,1626191,Chris McCullough,Chris,McCullough,FALSE
2609,77520,John McCullough,John,McCullough,FALSE
2610,723,Clint McDaniel,Clint,McDaniel,FALSE
2611,1365,Xavier McDaniel,Xavier,McDaniel,FALSE
2612,1629667,Jalen McDaniels,Jalen,McDaniels,TRUE
2613,77523,Jim McDaniels,Jim,McDaniels,FALSE
2614,203909,KJ McDaniels,KJ,McDaniels,FALSE
2615,203926,Doug McDermott,Doug,McDermott,TRUE
2616,77524,Ben McDonald,Ben,McDonald,FALSE
2617,77525,Glenn McDonald,Glenn,McDonald,FALSE
2618,1075,Michael McDonald,Michael,McDonald,FALSE
2619,77527,Hank McDowell,Hank,McDowell,FALSE
2620,686,Antonio McDyess,Antonio,McDyess,FALSE
2621,77528,Jim McElroy,Jim,McElroy,FALSE
2622,200829,Ivan McFarlin,Ivan,McFarlin,FALSE
2623,77529,Mel McGaha,Mel,McGaha,FALSE
2624,203956,Mitch McGary,Mitch,McGary,FALSE
2625,201580,JaVale McGee,JaVale,McGee,TRUE
2626,77530,Mike McGee,Mike,McGee,FALSE
2627,77531,Bill McGill,Bill,McGill,FALSE
2628,77532,George McGinnis,George,McGinnis,FALSE
2629,77533,Jon McGlocklin,Jon,McGlocklin,FALSE
2630,1503,Tracy McGrady,Tracy,McGrady,FALSE
2631,77534,Gil McGregor,Gil,McGregor,FALSE
2632,203585,Rodney McGruder,Rodney,McGruder,TRUE
2633,77536,Al McGuire,Al,McGuire,FALSE
2634,77535,Allie McGuire,Allie,McGuire,FALSE
2635,77537,Dick McGuire,Dick,McGuire,FALSE
2636,201187,Dominic McGuire,Dominic,McGuire,FALSE
2637,1450,Kevin McHale,Kevin,McHale,FALSE
2638,29,Jim McIlvaine,Jim,McIlvaine,FALSE
2639,976,Jeff McInnis,Jeff,McInnis,FALSE
2640,77540,Kenny McIntosh,Kenny,McIntosh,FALSE
2641,77541,Kevin McKenna,Kevin,McKenna,FALSE
2642,77542,Forrest McKenzie,Forrest,McKenzie,FALSE
2643,77543,Stan McKenzie,Stan,McKenzie,FALSE
2644,365,Derrick McKey,Derrick,McKey,FALSE
2645,243,Aaron McKie,Aaron,McKie,FALSE
2646,77547,Billy McKinney,Billy,McKinney,FALSE
2647,77545,Carlton McKinney,Carlton,McKinney,FALSE
2648,77546,Horace McKinney,Horace,McKinney,FALSE
2649,203590,Trey McKinney-Jones,Trey,McKinney-Jones,FALSE
2650,1628035,Alfonzo McKinnie,Alfonzo,McKinnie,TRUE
2651,1629162,Jordan McLaughlin,Jordan,McLaughlin,TRUE
2652,203463,Ben McLemore,Ben,McLemore,TRUE
2653,77548,Mccoy McLemore,Mccoy,McLemore,FALSE
2654,77549,George McLeod,George,McLeod,FALSE
2655,2693,Keith McLeod,Keith,McLeod,FALSE
2656,1728,Roshown McLeod,Roshown,McLeod,FALSE
2657,77551,Jack McMahon,Jack,McMahon,FALSE
2658,203,Nate McMillan,Nate,McMillan,FALSE
2659,77553,Tom McMillen,Tom,McMillen,FALSE
2660,77554,Jim McMillian,Jim,McMillian,FALSE
2661,77555,Shellie McMillon,Shellie,McMillon,FALSE
2662,77556,Mal McMullan,Mal,McMullan,FALSE
2663,77557,Chet McNabb,Chet,McNabb,FALSE
2664,77558,Mark McNamara,Mark,McNamara,FALSE
2665,77559,Joe McNamee,Joe,McNamee,FALSE
2666,202077,Jerel McNeal,Jerel,McNeal,FALSE
2667,77560,Chris McNealy,Chris,McNealy,FALSE
2668,77562,Bob McNeill,Bob,McNeill,FALSE
2669,77561,Larry McNeill,Larry,McNeill,FALSE
2670,77563,Carl McNulty,Carl,McNulty,FALSE
2671,2101,Paul McPherson,Paul,McPherson,FALSE
2672,77565,Cozell McQueen,Cozell,McQueen,FALSE
2673,203895,Jordan McRae,Jordan,McRae,TRUE
2674,77566,Thales McReynolds,Thales,McReynolds,FALSE
2675,201177,Josh McRoberts,Josh,McRoberts,FALSE
2676,77567,Eric McWilliams,Eric,McWilliams,FALSE
2677,77568,George Mearns,George,Mearns,FALSE
2678,2098,Slava Medvedenko,Slava,Medvedenko,FALSE
2679,1577,Darnell Mee,Darnell,Mee,FALSE
2680,201975,Jodie Meeks,Jodie,Meeks,FALSE
2681,77570,Cliff Meely,Cliff,Meely,FALSE
2682,77571,Scott Meents,Scott,Meents,FALSE
2683,77572,Dick Mehen,Dick,Mehen,FALSE
2684,77573,Don Meineke,Don,Meineke,FALSE
2685,77574,Carl Meinhold,Carl,Meinhold,FALSE
2686,1626257,Salah Mejri,Salah,Mejri,FALSE
2687,203539,Gal Mekel,Gal,Mekel,FALSE
2688,77576,Bill Melchionni,Bill,Melchionni,FALSE
2689,77575,Gary Melchionni,Gary,Melchionni,FALSE
2690,1629740,Nicolo Melli,Nicolo,Melli,TRUE
2691,203097,Fab Melo,Fab,Melo,FALSE
2692,1629001,De'Anthony Melton,De'Anthony,Melton,TRUE
2693,77577,Ed Melvin,Ed,Melvin,FALSE
2694,77578,Dean Meminger,Dean,Meminger,FALSE
2695,77579,Chuck Mencel,Chuck,Mencel,FALSE
2696,77580,John Mengelt,John,Mengelt,FALSE
2697,77581,Ken Menke,Ken,Menke,FALSE
2698,200822,Pops Mensah-Bonsu,Pops,Mensah-Bonsu,FALSE
2699,1500,Ron Mercer,Ron,Mercer,FALSE
2700,77582,Joe Meriweather,Joe,Meriweather,FALSE
2701,77583,Porter Meriwether,Porter,Meriwether,FALSE
2702,77584,Tom Meschery,Tom,Meschery,FALSE
2703,1629002,Chimezie Metu,Chimezie,Metu,TRUE
2704,684,Loren Meyer,Loren,Meyer,FALSE
2705,77586,Dave Meyers,Dave,Meyers,FALSE
2706,77587,Stan Miasek,Stan,Miasek,FALSE
